name,year,selling_price_inr,km_driven,fuel,seller_type,transmission,owner,seats,engine_cc,max_power_bhp
Jaguar XF 2.2 Litre Luxury,2015.0,3200000.0,29000.0,Diesel,Dealer,Automatic,First Owner,5,2179.0,187.7
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2019.0,1000000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Hyundai Venue S Diesel,2019.0,900000.0,21000.0,Diesel,Dealer,Manual,First Owner,5,1493.0,98.6
Honda City i DTEC V,2014.0,549000.0,55000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Maruti Swift VDI,2015.0,409999.99999999994,61425.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Hyundai Santro Xing GLS,2008.0,95000.0,62000.0,Petrol,Dealer,Manual,First Owner,5,1086.0,62.1
Maruti Ritz VXi,2014.0,320000.0,100000.0,Petrol,Individual,Manual,First Owner,5,1197.0,85.8
Mahindra XUV500 AT W10 1.99 mHawk,2016.0,1275000.0,56500.0,Diesel,Dealer,Automatic,First Owner,7,1997.0,140.0
Maruti Ertiga ZXI,2015.0,570000.0,80000.0,Petrol,Individual,Manual,First Owner,7,1373.0,93.7
Mahindra XUV500 W6 2WD,2015.0,875000.0,59706.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Mahindra XUV500 R W10 FWD,2018.0,1685000.0000000002,31324.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Mercedes-Benz C-Class 250 CDI Classic,2011.0,1275000.0,72000.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,170.0
Honda Brio S MT,2013.0,390000.0,60000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Hyundai Creta SX Diesel,2018.0,1075000.0,40000.0,Diesel,Dealer,Manual,First Owner,5,1493.0,113.42
Maruti Swift Dzire Vdi BSIV,2015.0,615000.0,45000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,73.9
Toyota Innova 2.5 V Diesel 8-seater,2012.0,750000.0,121000.0,Diesel,Dealer,Manual,First Owner,8,2494.0,102.0
Maruti Celerio VXI AMT BSIV,2017.0,425000.0,39000.0,Petrol,Dealer,Automatic,First Owner,5,998.0,67.04
Maruti Alto LX,2011.0,175000.0,175000.0,Petrol,Individual,Manual,Second Owner,5,796.0,46.3
Maruti Alto 800 LXI,2017.0,320000.0,34153.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Honda Amaze VX i-DTEC,2013.0,325000.0,64000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Hyundai i20 1.2 Asta,2018.0,720000.0,10080.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.83
BMW 3 Series GT Sport,2016.0,2700000.0,49000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,188.0
Tata Hexa XMA,2018.0,1400000.0,40000.0,Diesel,Dealer,Automatic,First Owner,7,2179.0,153.86
Maruti Ertiga VDI,2015.0,775000.0,44000.0,Diesel,Dealer,Manual,First Owner,7,1248.0,88.76
Honda City i VTEC CVT SV,2015.0,800000.0,20000.0,Petrol,Individual,Automatic,First Owner,5,1497.0,117.3
Honda Jazz 1.5 E i DTEC,2016.0,525000.0,23000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Maruti Swift VDI BSIV,2014.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai Xcent 1.1 CRDi Base,2017.0,450000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1120.0,71.0
Hyundai Getz GLE,2007.0,195000.0,44000.0,Petrol,Dealer,Manual,First Owner,5,1341.0,83.0
Toyota Camry 2.5 Hybrid,2015.0,1725000.0,81000.0,Petrol,Dealer,Automatic,First Owner,5,2494.0,157.7
Maruti Wagon R CNG LXI BSIV,2017.0,375000.0,75000.0,CNG,Dealer,Manual,First Owner,5,998.0,67.04
Honda City i VTEC CVT SV,2016.0,750000.0,50000.0,Petrol,Individual,Automatic,First Owner,5,1497.0,117.3
Hyundai Grand i10 Magna,2013.0,320000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1197.0,82.0
Maruti Wagon R LXI LPG BSIV,2010.0,225000.0,44000.0,LPG,Dealer,Manual,First Owner,5,998.0,58.2
Maruti Ignis 1.2 Zeta BSIV,2019.0,600000.0,8500.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Maruti Ertiga CNG VXI BSIV,2019.0,919999.9999999999,22000.0,CNG,Dealer,Manual,First Owner,7,1462.0,103.0
Nissan Sunny Diesel XL,2012.0,220000.0,110000.0,Diesel,Individual,Manual,Third Owner,5,1461.0,84.8
Audi A4 3.0 TDI Quattro Premium,2012.0,1250000.0,75000.0,Diesel,Dealer,Automatic,First Owner,5,2967.0,241.4
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,950000.0,80000.0,Diesel,Dealer,Manual,First Owner,7,2494.0,100.6
Maruti Swift Dzire AMT VDI,2019.0,825000.0,7673.0,Diesel,Individual,Automatic,First Owner,5,1248.0,74.02
Maruti Ertiga VXI CNG,2015.0,650000.0,78286.0,CNG,Dealer,Manual,First Owner,7,1373.0,80.9
Tata Nexon 1.2 Revotron XZA Plus DualTone,2019.0,931000.0,5000.0,Petrol,Dealer,Automatic,First Owner,5,1198.0,108.5
Honda Amaze V CVT Petrol BSIV,2019.0,750000.0,8345.0,Petrol,Individual,Automatic,First Owner,5,1199.0,88.76
Fiat Linea Emotion,2011.0,250000.0,7000.0,Petrol,Individual,Manual,First Owner,5,1368.0,90.0
Maruti Wagon R Stingray LXI,2007.0,85000.0,80000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.04
Maruti Vitara Brezza ZDi Plus,2016.0,850000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.5
Maruti Ertiga LXI,2014.0,450000.0,76000.0,Petrol,Individual,Manual,First Owner,7,1373.0,93.7
Datsun redi-GO T Option,2018.0,325000.0,2300.0,Petrol,Dealer,Manual,First Owner,5,799.0,53.64
Maruti Swift VXI,2013.0,450000.0,13000.0,Petrol,Individual,Manual,First Owner,5,1197.0,85.8
Honda City i DTEC S,2014.0,505000.0,68000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Maruti Alto K10 VXI Airbag,2018.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Renault Duster 110PS Diesel RxL,2013.0,409000.0,66733.0,Diesel,Dealer,Manual,First Owner,5,1461.0,108.45
Toyota Innova Crysta 2.4 VX MT BSIV,2018.0,1576000.0,70000.0,Diesel,Individual,Manual,First Owner,7,2393.0,147.8
Honda BRV i-VTEC V MT,2016.0,725000.0,140000.0,Petrol,Individual,Manual,First Owner,7,1497.0,117.3
Toyota Fortuner 2016-2021 2.8 4WD MT,2018.0,2925000.0,11000.0,Diesel,Dealer,Manual,First Owner,7,2755.0,174.5
Ford Figo Diesel ZXI,2012.0,300000.0,70000.0,Diesel,Individual,Manual,Second Owner,5,1399.0,68.0
Audi Q3 35 TDI Quattro Technology,2017.0,2275000.0,65000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,181.0
Hyundai Verna SX Opt AT Diesel,2013.0,445000.0,52000.0,Diesel,Dealer,Automatic,First Owner,5,1493.0,113.42
Honda Jazz S,2018.0,600000.0,58001.0,Petrol,Dealer,Manual,First Owner,5,1198.0,90.0
Maruti Ertiga ZDI,2013.0,660000.0,197000.0,Diesel,Individual,Manual,First Owner,7,1248.0,88.8
Maruti Swift DDiS ZDI,2017.0,580000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Jeep Compass 2.0 Limited Option,2017.0,1325000.0,30000.0,Diesel,Individual,Manual,First Owner,5,1956.0,170.0
Hyundai EON Era Plus,2016.0,275000.0,49200.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Maruti Ciaz VXi,2015.0,550000.0,73000.0,Petrol,Dealer,Manual,First Owner,5,1373.0,91.1
Mahindra TUV 300 T8,2016.0,700000.0,30000.0,Diesel,Individual,Manual,First Owner,7,1493.0,100.0
Hyundai i20 Asta 1.2,2013.0,370000.0,120000.0,Petrol,Individual,Manual,First Owner,5,1197.0,82.85
Hyundai i10 Era,2011.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Maruti Ciaz 1.4 Alpha,2018.0,875000.0,10000.0,Petrol,Individual,Manual,First Owner,5,1373.0,91.1
Daewoo Matiz SD,2001.0,45000.0,137000.0,Petrol,Individual,Manual,First Owner,5,796.0,53.0
Mahindra Scorpio S2 9 Seater,2015.0,800000.0,40000.0,Diesel,Individual,Manual,First Owner,9,2523.0,75.0
Hyundai Verna Transform SX VGT CRDi,2011.0,300000.0,110000.0,Diesel,Individual,Manual,Second Owner,5,1493.0,110.0
Ford Figo Diesel Titanium,2013.0,250000.0,98500.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.05
Maruti Ritz VDi,2013.0,300000.0,72000.0,Diesel,Individual,Manual,First Owner,5,1248.0,73.94
Maruti Wagon R VXI,2012.0,265000.0,65000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Volkswagen Jetta 2.0 TDI Comfortline,2011.0,499000.0,72355.0,Diesel,Dealer,Manual,First Owner,5,1896.0,105.0
Mahindra TUV 300 T6 Plus,2017.0,650000.0,30000.0,Diesel,Individual,Manual,First Owner,7,1493.0,100.0
Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BSIV,2019.0,944999.9999999999,11000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.59
Maruti Swift VXI BSIII,2008.0,170000.0,80000.0,Petrol,Individual,Manual,Third Owner,5,1298.0,88.2
Maruti Wagon R VXI BS IV,2008.0,135000.0,90000.0,Petrol,Individual,Manual,Second Owner,5,998.0,67.1
Renault Duster 85PS Diesel RxL Optional,2014.0,740000.0,57000.0,Diesel,Dealer,Manual,First Owner,5,1461.0,83.8
Hyundai EON Era,2012.0,179000.0,30000.0,Petrol,Individual,Manual,Second Owner,5,814.0,55.2
Tata Nexon 1.5 Revotorq XE,2018.0,725000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1497.0,108.5
Maruti A Star Vxi,2009.0,225000.0,56109.0,Petrol,Dealer,Manual,First Owner,5,998.0,66.1
Maruti Wagon R LX Minor,2009.0,160000.0,80000.0,Petrol,Individual,Manual,Second Owner,5,998.0,67.1
Mahindra KUV 100 mFALCON G80 K4 5str,2017.0,350000.0,35000.0,Petrol,Individual,Manual,First Owner,5,1198.0,82.0
Honda New Accord 2008-2011 2.4 AT,2011.0,565000.0,58000.0,Petrol,Dealer,Automatic,First Owner,5,2354.0,177.6
Tata Tiago 2019-2020 XZ,2018.0,515000.00000000006,21814.0,Petrol,Dealer,Manual,First Owner,5,1199.0,83.83
Maruti Swift LXI Option,2018.0,459999.0,12000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Hyundai i10 Magna,2011.0,335000.0,40300.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Maruti Wagon R LXI CNG,2018.0,459999.0,70000.0,CNG,Individual,Manual,First Owner,5,998.0,58.16
BMW 5 Series 520d Luxury Line,2021.0,4850000.0,2000.0,Diesel,Dealer,Automatic,First Owner,5,1995.0,187.74
Ford Aspire 1.2 Ti-VCT Titanium,2016.0,395000.0,75000.0,Petrol,Individual,Manual,First Owner,5,1196.0,86.8
Mercedes-Benz E-Class E250 CDI Elegance,2016.0,2650000.0,45000.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,203.0
Maruti Alto 800 VXI,2017.0,300000.0,42691.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Ford Figo Diesel LXI,2012.0,225000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1399.0,68.0
Hyundai i20 Asta,2009.0,229999.99999999997,51000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,80.0
Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,2019.0,2100000.0,9154.0,Diesel,Dealer,Manual,First Owner,7,2393.0,147.8
Datsun GO T Option BSIV,2015.0,275000.0,20000.0,Petrol,Individual,Manual,First Owner,5,1198.0,67.0
Volkswagen Polo 1.2 MPI Comfortline,2016.0,395000.0,40000.0,Petrol,Individual,Manual,Second Owner,5,1199.0,74.0
Datsun GO Plus T BSIV,2015.0,260000.0,35000.0,Petrol,Individual,Manual,Third Owner,7,1198.0,67.0
Hyundai Verna 1.6 SX,2012.0,415000.00000000006,72193.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.32
Mahindra Bolero 2011-2019 SLE,2015.0,610000.0,40000.0,Diesel,Individual,Manual,Second Owner,7,2523.0,62.1
Skoda Rapid 1.6 MPI AT Elegance Plus,2015.0,575000.0,33000.0,Petrol,Dealer,Automatic,First Owner,5,1598.0,103.52
Renault Duster 110PS Diesel RxZ,2013.0,400000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1461.0,108.45
Hyundai Xcent 1.2 CRDi E Plus,2018.0,450000.0,48000.0,Diesel,Individual,Manual,First Owner,5,1186.0,73.97
Volkswagen Polo Petrol Trendline 1.2L,2012.0,310000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1198.0,73.9
Maruti Swift ZXI,2013.0,320000.0,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,5,1197.0,85.8
Maruti Vitara Brezza VDi AMT,2019.0,938000.0000000001,12000.0,Diesel,Dealer,Automatic,First Owner,5,1248.0,88.5
Maruti Ritz LDi,2016.0,300000.0,70000.0,Diesel,Individual,Manual,First Owner,5,1248.0,73.94
Tata Indica DL BSIII,2006.0,60000.0,110000.0,Diesel,Individual,Manual,First Owner,5,1396.0,52.8
Toyota Etios Cross 1.2L G,2015.0,499000.0,38982.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.8
Maruti Swift VXI 2018,2018.0,550000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.8
Maruti Wagon R VXI 1.2 BSIV,2017.0,445000.0,14000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Honda WR-V i-VTEC VX,2018.0,900000.0,13000.0,Petrol,Individual,Manual,First Owner,5,1199.0,88.7
Maruti Baleno Delta 1.2,2017.0,480000.0,20000.0,Petrol,Individual,Manual,First Owner,5,1197.0,83.1
Ford Ecosport 1.5 Ti VCT MT Trend,2014.0,509999.99999999994,55000.0,Petrol,Dealer,Manual,First Owner,5,1499.0,110.0
Honda Amaze S i-VTEC,2017.0,499000.0,19500.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.7
Toyota Innova 2.5 V Diesel 7-seater,2010.0,425000.0,200000.0,Diesel,Individual,Manual,Second Owner,7,2494.0,102.0
Honda City i VTEC VX,2016.0,700000.0,55670.0,Petrol,Dealer,Manual,First Owner,5,1497.0,117.3
Chevrolet Cruze LTZ AT,2011.0,311000.0,100000.0,Diesel,Individual,Automatic,First Owner,4,1991.0,147.9
Hyundai Verna 1.6 VTVT,2011.0,550000.0,8000.0,Petrol,Dealer,Manual,First Owner,5,1591.0,121.3
Hyundai Santro Xing XK eRLX EuroIII,2007.0,110000.00000000001,80000.0,Petrol,Individual,Manual,First Owner,5,1086.0,63.0
Maruti Alto K10 LXI,2017.0,290000.0,10000.0,Petrol,Individual,Manual,Second Owner,5,998.0,67.05
Hyundai EON Magna Plus,2014.0,300000.0,14256.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Honda Mobilio S i VTEC,2016.0,600000.0,8989.0,Petrol,Dealer,Manual,First Owner,7,1497.0,117.3
Volkswagen Vento Diesel Highline,2013.0,425000.0,114000.0,Diesel,Dealer,Manual,First Owner,5,1598.0,103.6
Maruti Dzire VXI,2014.0,484999.99999999994,51000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,88.5
Hyundai Santro Magna,2020.0,500000.0,1000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.07
Maruti Swift DDiS VDI,2017.0,635000.0,75823.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Maruti Wagon R VXI BS IV,2008.0,125000.0,58000.0,Petrol,Dealer,Manual,First Owner,5,998.0,67.1
Honda Jazz 1.5 S i DTEC,2016.0,590000.0,65000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.6
Honda Brio V MT,2012.0,325000.0,43000.0,Petrol,Dealer,Manual,First Owner,5,1198.0,86.8
Mahindra KUV 100 D75 K6 Plus 5Str,2016.0,390000.0,62000.0,Diesel,Dealer,Manual,First Owner,5,1198.0,77.0
Maruti Alto LXI,2004.0,45000.0,110000.0,Petrol,Individual,Manual,First Owner,5,796.0,46.3
Audi Q3 2015-2017 30 TDI,2018.0,2499000.0,42000.0,Diesel,Dealer,Manual,First Owner,5,1968.0,138.13
Maruti Swift Dzire AMT VDI,2017.0,650000.0,79874.0,Diesel,Dealer,Automatic,First Owner,5,1248.0,74.02
Hyundai i10 Sportz,2009.0,254999.99999999997,57800.0,Petrol,Dealer,Manual,First Owner,5,1197.0,78.9
Hyundai i20 1.2 Magna,2012.0,295000.0,45000.0,Petrol,Individual,Manual,First Owner,5,1197.0,80.0
Honda Amaze S CVT i-VTEC,2016.0,550000.0,47000.0,Petrol,Dealer,Automatic,First Owner,5,1199.0,88.7
Maruti Swift VDI,2018.0,685000.0,26000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Maruti Omni E MPI STD BS IV,2017.0,260000.0,9000.0,Petrol,Individual,Manual,First Owner,8,796.0,34.2
Renault KWID 1.0,2016.0,220000.0,20000.0,Petrol,Individual,Manual,First Owner,5,999.0,67.0
Maruti Omni LPG STD BSIII 5-STR W IMMOBILISER,2009.0,90000.0,90000.0,LPG,Individual,Manual,First Owner,5,,
Maruti Swift VXI BSIII,2009.0,360000.0,54000.0,Petrol,Dealer,Manual,First Owner,5,1298.0,88.2
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013.0,1210000.0,79000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,174.33
Skoda Rapid 1.6 TDI Ambition,2012.0,350000.0,85000.0,Diesel,Dealer,Manual,First Owner,5,1598.0,103.5
Mercedes-Benz C-Class C 220 CDI Elegance AT,2014.0,1475000.0,80000.0,Diesel,Dealer,Automatic,First Owner,5,2143.0,170.0
Toyota Etios Liva 1.4 GD,2012.0,375000.0,67000.0,Diesel,Dealer,Manual,First Owner,5,1364.0,67.04
Ford Figo 1.2P Titanium MT,2017.0,567000.0,19300.0,Petrol,Dealer,Manual,First Owner,5,1196.0,86.8
Volkswagen Polo Diesel Comfortline 1.2L,2013.0,360000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1199.0,73.9
Maruti Ciaz 1.3 Alpha,2018.0,925000.0,28500.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Toyota Innova 2.5 VX 7 STR,2010.0,515000.0,200000.0,Diesel,Individual,Manual,First Owner,7,2494.0,102.0
Maruti Baleno Zeta,2016.0,611000.0,38953.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
Ford Ecosport 2015-2021 1.5 Diesel Titanium Plus,2016.0,690000.0,72000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.96
Audi Q5 2.0 TDI,2011.0,1300000.0,120000.0,Diesel,Individual,Automatic,First Owner,5,1968.0,167.6
Audi A6 2.7 TDI,2010.0,1100000.0,86000.0,Diesel,Dealer,Automatic,First Owner,5,2698.0,179.5
Skoda Superb Elegance 2.0 TDI CR AT,2011.0,700000.0,20000.0,Diesel,Individual,Automatic,First Owner,5,1968.0,138.1
Maruti Alto K10 LXI,2014.0,250000.0,45000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.05
Maruti Swift Dzire LXi,2010.0,200000.0,120000.0,Petrol,Individual,Manual,First Owner,5,1298.0,85.8
Chevrolet Spark 1.0 LS,2010.0,75000.0,120000.0,Petrol,Individual,Manual,First Owner,5,995.0,62.0
Maruti Alto 800 LXI,2017.0,270000.0,70000.0,Petrol,Individual,Manual,First Owner,5,796.0,47.3
Audi A6 2.0 TDI Premium Plus,2012.0,1850000.0,33000.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,174.33
Maruti Swift Dzire VDI,2017.0,650000.0,25000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai i20 2015-2017 Asta 1.2,2015.0,565000.0,44983.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.83
Volkswagen Polo Diesel Comfortline 1.2L,2012.0,210000.0,90000.0,Diesel,Individual,Manual,First Owner,5,1199.0,73.9
Hyundai i10 Magna 1.1L,2015.0,250000.0,60000.0,Petrol,Individual,Manual,First Owner,5,1086.0,68.05
Volkswagen Polo 1.2 MPI Highline,2015.0,445000.0,34156.0,Petrol,Dealer,Manual,First Owner,5,1198.0,74.0
Hyundai i10 Sportz,2014.0,290000.0,31000.0,Petrol,Individual,Manual,First Owner,5,1197.0,78.9
Toyota Etios G,2011.0,325000.0,67000.0,Petrol,Dealer,Manual,First Owner,5,1496.0,88.73
Hyundai EON Magna Plus,2016.0,340000.0,30000.0,Petrol,Individual,Manual,First Owner,5,814.0,55.2
Maruti Wagon R VXI BS IV,2008.0,150000.0,80000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.1
Hyundai Grand i10 Sportz,2016.0,450000.0,37902.0,Petrol,Dealer,Manual,First Owner,5,1197.0,82.0
Ford Fiesta Petrol Style,2012.0,330000.0,30000.0,Petrol,Individual,Manual,First Owner,5,1499.0,109.0
Maruti SX4 VDI,2011.0,225000.0,260000.0,Diesel,Individual,Manual,First Owner,5,1248.0,88.8
Ford Figo Diesel ZXI,2014.0,265000.0,58187.0,Diesel,Dealer,Manual,First Owner,5,1399.0,68.05
Maruti Ertiga ZDI Plus,2017.0,825000.0,79000.0,Diesel,Dealer,Manual,First Owner,7,1248.0,88.5
Tata Indigo LX (TDI) BS III,2008.0,145000.0,80000.0,Diesel,Individual,Manual,First Owner,5,1396.0,69.0
Tata Tigor 1.05 Revotorq XZ Option,2017.0,550000.0,50000.0,Diesel,Individual,Manual,First Owner,5,1047.0,69.0
Hyundai Verna 1.6 SX,2014.0,635000.0,45000.0,Diesel,Individual,Manual,First Owner,5,1582.0,126.32
Tata Indica Vista Quadrajet VX,2012.0,175000.0,60000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Hyundai Elantra 2.0 SX Option AT,2018.0,1550000.0,18000.0,Petrol,Dealer,Automatic,First Owner,5,1999.0,149.92
Maruti Swift VDI BSIV,2009.0,185000.0,200000.0,Diesel,Individual,Manual,First Owner,5,1248.0,74.0
Honda City i-VTEC CVT ZX,2019.0,1227000.0,5000.0,Petrol,Individual,Automatic,First Owner,5,1497.0,117.6
Hyundai Verna 1.6 VTVT SX,2016.0,700000.0,23251.0,Petrol,Dealer,Manual,First Owner,5,1591.0,121.3
Hyundai i20 2015-2017 Magna 1.2,2015.0,499000.0,55000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.83
Chevrolet Spark 1.0 LS,2010.0,165000.0,45386.0,Petrol,Individual,Manual,First Owner,5,995.0,62.0
Maruti Alto 800 LXI,2013.0,225000.0,95011.0,Petrol,Dealer,Manual,First Owner,5,796.0,47.3
Hyundai EON Era Plus,2012.0,235000.0,57000.0,Petrol,Dealer,Manual,First Owner,5,814.0,55.2
Hyundai Xcent 1.2 VTVT E,2019.0,550000.0,25000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Maruti Wagon R LXI,2019.0,409999.99999999994,36000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.05
Maruti Wagon R Stingray VXI Optional,2017.0,475000.0,40000.0,Petrol,Individual,Manual,First Owner,5,998.0,67.04
Maruti Ertiga ZDI,2012.0,450000.0,98000.0,Diesel,Individual,Manual,Fourth & Above Owner,7,1248.0,88.8
Renault KWID 1.0 RXL,2017.0,265000.0,18000.0,Petrol,Dealer,Manual,First Owner,5,999.0,67.0
Toyota Platinum Etios 1.4 VD,2017.0,625000.0,100000.0,Diesel,Individual,Manual,First Owner,5,1364.0,67.05
Maruti Wagon R LXI DUO BSIII,2007.0,90000.0,90000.0,LPG,Individual,Manual,First Owner,5,1061.0,57.5
Ford Ecosport 2015-2021 1.5 TDCi Trend BSIV,2016.0,651000.0,125000.0,Diesel,Dealer,Manual,First Owner,5,1498.0,98.59
Maruti SX4 S Cross DDiS 200 Sigma,2016.0,550000.0,121104.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Hyundai Verna 1.6 SX CRDi (O),2012.0,535000.0,67000.0,Diesel,Dealer,Manual,First Owner,5,1582.0,126.32
Tata Harrier XZ BSIV,2019.0,1700000.0,13000.0,Diesel,Dealer,Manual,First Owner,5,1956.0,138.1
Maruti Eeco 5 Seater AC BSIV,2016.0,310000.0,40000.0,Petrol,Individual,Manual,First Owner,5,1196.0,73.0
Mahindra Scorpio 1.99 S10,2017.0,1280000.0,35000.0,Diesel,Dealer,Manual,First Owner,7,1997.0,120.0
Honda BRV i-VTEC V MT,2016.0,850000.0,54750.0,Petrol,Individual,Manual,First Owner,7,1497.0,117.3
Nissan Micra Active XV,2015.0,305000.0,52500.0,Petrol,Individual,Manual,First Owner,5,1198.0,67.04
Fiat Grande Punto Active (Diesel),2011.0,229999.99999999997,110000.0,Diesel,Individual,Manual,First Owner,5,1248.0,75.0
Tata Safari DICOR 2.2 LX 4x2,2014.0,459999.0,38000.0,Diesel,Individual,Manual,First Owner,7,2179.0,138.03
Maruti Ertiga SHVS VDI,2016.0,750000.0,70000.0,Diesel,Individual,Manual,First Owner,7,1248.0,88.5
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018.0,520000.0,41000.0,Petrol,Individual,Manual,First Owner,5,1197.0,81.86
Maruti Wagon R LXI CNG,2016.0,375000.0,30000.0,CNG,Dealer,Manual,First Owner,5,998.0,58.2
Mahindra Scorpio VLX 4WD AIRBAG BSIV,2011.0,525000.0,96000.0,Diesel,Individual,Manual,First Owner,8,2179.0,120.0
Renault KWID Climber 1.0 AMT Opt BSIV,2019.0,490000.00000000006,7000.0,Petrol,Individual,Automatic,First Owner,5,999.0,67.0
Maruti Ertiga ZXI Petrol,2019.0,900000.0,5298.0,Petrol,Dealer,Manual,First Owner,7,1462.0,103.0
Maruti Vitara Brezza VDi Option,2016.0,620000.0,65000.0,Diesel,Dealer,Manual,First Owner,5,1248.0,88.5
Mahindra XUV500 W10 2WD,2016.0,1350000.0,70000.0,Diesel,Individual,Manual,First Owner,7,2179.0,140.0
Volkswagen Beetle 2.0,2010.0,1800000.0,30000.0,Petrol,Dealer,Automatic,First Owner,4,1984.0,114.4
Ford Fiesta Classic 1.4 Duratorq CLXI,2012.0,450000.0,90165.0,Diesel,Dealer,Manual,First Owner,5,1399.0,67.0
Audi A6 35 TDI Technology,2018.0,3560000.0,8253.0,Diesel,Dealer,Automatic,First Owner,5,1968.0,174.33
Chevrolet Beat Diesel LS,2013.0,165000.0,70000.0,Diesel,Individual,Manual,First Owner,5,936.0,57.6
Toyota Etios GD,2014.0,400000.0,120000.0,Diesel,Individual,Manual,Second Owner,5,1364.0,67.04
Maruti Alto STD,2006.0,62000.0,100000.0,Petrol,Individual,Manual,First Owner,5,796.0,46.3
Maruti Swift VDI,2015.0,509999.99999999994,65122.0,Diesel,Dealer,Manual,First Owner,5,1248.0,74.0
Mahindra XUV500 W6 2WD,2015.0,975000.0,42561.0,Diesel,Dealer,Manual,First Owner,7,2179.0,140.0
Chevrolet Aveo 1.6 LT,2006.0,145000.0,32000.0,Petrol,Dealer,Manual,First Owner,5,1598.0,102.0
Maruti Baleno Delta,2016.0,520000.0,34000.0,Petrol,Dealer,Manual,First Owner,5,1197.0,81.8
